Query
календарь на апрель и май 2024 года
вычет ндс при применении льготы при осуществлении гарантийного ремонта изделий источник:
согласие на обработку и передачу персональных данных при приеме на работу
образец ответа на требование о предоставлении документов в налоговую по контрагенту
как заполнять декларацию по налогу на прибыль за 1 квартал 2024
можно ли уволить работника по собственному желанию во время листка нетрудоспособности
когда заполняется приложение 4 к листу 02 в декларации по прибыли
уведомление по страховым взносам за март 2024 сдаем или не сдаем
как предпринимателю подать уведомление об исчисленной сумме авансового платежа по усн
как сделать запись в трудовой при переходе на электронную трудовую книжку
единая упрощенная декларация за 2023 год: срок сдачи, образцы и инструкции
предельный процент вычета по ндс за 1 квартал 2024 липецкая область
случаи несовпадения налогооблагаемых баз в декл. налог на прибыль и ндс
включается ли стоимость арендованного имущества в расчет доли прибыли по обособленному
продажа земельного участка и недвижимости проводки по бухгалтерскому и налоговому учету
можно ли включать расходы на рекламу на усн доходы минус расходы
дата приказа о приеме на работу должна соответствовать дате начала работы
как заполнить уведомление по ндфл при перечислении дивидендов в 2024 году
новая форма 6-ндфл за 1 квартал 2024 года: Бланк, образец заполнения
возврат излишне удержанного ндфл за прошлый год как отразить в 6-ндфл
ндфл в 2024 году: даты доходов и сроки уплаты в уведомлениях
надо ли подавать декларацию 3-ндфл при продажи недвижимости владение 5 лет
как рассчитать ндфл при продаже доли в доме от кадастровой стоимости
как и когда покупатель должен отразить возврат товара поставщику по ндс
кто сдает отчет по форме № 3-информ (мп) за 2023 год
нужно ли подавать уведомление по усн за 1 квартал 2024 ип
как подать уведомление на оплату налога ип на усн - доходы
нужно ли подавать уведомления по енп по усн доходы для ип
ип менял прописку ип какой октмо указывать в декларации по усн
нужно ли ип подавать уведомление на уплату авансового налога усн поквартально
как отразить ндфл в книге учета доходов и расходов на усн
нужно ли предоставить 3-ндфл в налоговый орган при покупке земельного участка
сведения об использовании цифровых технологий малым предприятием 3-информ(мп) заполнить на примерах
какие проводки формировать по налогу на прибыль при уплате ежемесячных авансовых платежей
подтверждение основного вида деятельности за 2023 год: срок сдачи, образцы и инструкции
по каким документам можно принимать в расходы за оказанную услугу от самозанятого
календарь на 2 й квартал 2024 года для осторожных и рисковых бухгалтеров
ип на усн нужно ли подавать уведомление за квартал о начисленных суммах
ефс-1 по взносам на травматизм за I квартал 2024 года: пример заполнения
нужна ли справка от другого родителя при получении пособия при рождении ребенка
реквизиты для уплаты страховых взносов на травматизм в 2024 году по регионам
кто обязан составлять пояснения к бухгалтерскому балансу и отчету о финансовых результатах
как оформить выход сотрудника на работу из отпуска по уходу за ребенком
изменения в инструкцию банка россии от 16 августа 2017 года № 181-и
с 1 марта выплаты самозанятым от 20 000 рублей попадут под подозрение
обязана организация ооо сдавать на усн книгу доходов и расходов в Ни
учитывать ли в совокупной налоговой базе для ндфл доход полученный до реорганизации
налоговый календарь бухгалтера на апрель 2024 сроки сдачи отчетности и уплата налогов
решение о внесении изменение в оквэд без внесения изменений в устав образец
кто имеет право на получение пособия до 1,5 лет в 2024 году
заявление о том что супруг не брал отпуск по уходу на ребенком
уменьшение налога на страховые взносы в 2024 году для ип на усн
налоговый учет по налогу на прибыль по корректировке услуг в сторону уменьшения
коды доходов и вычетов для справки о доходах к 6-ндфл (замена 2-ндфл)
можно ли принимать ндс к вычету, если товар оприходован в следующем квартале
как платить налоги и взносы и учитывать выплаты по договорам с самозанятыми
отпуск без оплаты в соответствии. с частью 2 статьи 128 тк рф
ефс-1 по взносам на травматизм за I квартал 2024 года новая форма
в каком размере выплатить компенсацию за использование личного автомобиля в служебных целях
при уплате налога по уточненной декларации переплата на енс как посчитают пеню
работа с самозанятыми разонравилась фнс: новые правила с 1 марта 2024 года
совпадает ли стр. 140 и 160 в 6-ндфл за 1 квартал 2024
нулевая отчетность по 6-ндфл за 1 кв. 2024 года, нужно ли сдавать?
по каким налогам и взносам подавать уведомление по енп в 2024 году
когда нужно отразить дивиденды к получению в декларации по налогу на прибыль
пакет документов для получения пособия по уходу за ребенком до 1,5 лет
уведомление о контролируемых сделках за 2023 год: срок сдачи, образцы и инструкции
сроки сдачи и коды периодов для уведомлений по енп в 2024 году
срок уплаты юрлицом в бюджет в 2024 ндфл с выплат аренды физлицу
в бухгалтерской справке обосновать списание кредиторской задолженности в связи с истекшим сроком
куда ип на усн сдавать уведомление по ндфл и с каким октмо
нужно ли предоставлять уведомление по доначисленному за 2023 год налогу на имущество
надо ли при увольнении в 2024 году выдавать справку для расчета пособий
почему показатели в декларациях по ндс и по налогу на прибыль отличаются
что делать если за 2023 год начислили и уплатили меньше транспортный налог
ходатайство о снижении штрафа за не своевременное предоставление документов по встречной проверке
в каких случаях ооо должно одобрить сделку по правилам о крупных сделках
ремонт, реконструкция и модернизация: различия, варианты учета на примерах и судебная практика
учетная политика для ип на усн доходы и псн для целей налогообложения
в каком разделе рсв указать начисления на работников - иностранцев из узбекистана
сроки подачи уведомлений об исчисленных налогах (взносах) для енп в 2024 году
как вести книгу учета доходов и расходов на усн с объектом доходы
нужно ли заполнять 3 раздел формы 6-ндфл за 1 кв 2024 года
срок уплаты налога на усн и минимального налога у ип за 2023
календарь по срокам уплаты страховых взносов с выплат работникам в 2024 год
отчет о движении средств в иностранном банке обязанность ежегодно при отсутствии движения
нужно ли ип без работников усн доходы сдавать уведомление за 1 квартал
нужно ли удерживать ндфл с суммы материальной помощи сотруднику на ребенка инвалида
навигатор по 6-ндфл в 2024 году: как по-новому заполнить и проверить расчет
как заполнить уведомление для енп об исчисленных суммах ндфл за первую март
организация ведет несколько видов деятельности как заполнить справку о подтверждении вида деятельности
порядок оформления сотрудницы в отпуск по уходу за ребенком до 1,5 лет
по прежнему месту работы была электронная трудовая книжка как принять на работу
срок ответа на требование ифнс по ст 31 п. 1,подпункт 4 нк
тарифы и предельная база по страховым взносам в ифнс на 2024 год
декларация по усн с объектом доходы минус расходы для ип за 2023г.
может ли получить пособие по уходу за ребенком до 1,5 лет отец
Бланк формы ефс-1 по взносам на травматизм за I квартал 2024 года
в каком размере выплатить компенсацию за использование личного автомобиля в служебных целях
образец справки о том что человек никогда не работал в данной организации
подтверждение основного вида деятельности на 2024 год: срок сдачи, образцы и инструкции
инструкция по охране труда на высоте, ремонту и очистке крыш от снега
входит ли премия по итогам года в расчет среднего заработка для отпускных
нужно ли хранить книгу доходов и расходов на усн доходы минус расходы
как сдать корректировку 6-ндфл если сотрудник потерял статус резидента и сообщил поздно
если ип платит авансы по страховым взносам, в уведомлении какой период ставить
инструкция по охране труда для наладчика станков с программным управлением металлорежущих станков
на какие взносы ип может уменьшить налог на усн с объектом доходы
письмо об отсутствии обязанности представлять расчет 6-ндфл за 1 квартал 2024 года
служебная записка о подтверждении факта пребывания в командировке при отсутствии подтверждающих документов
госпошлина за подачу заявления в суд как учесть в бухгалтерском учете ?
какие налоги и начисления производятся на выплаченную премию за счет чистой прибыли
срок подачи уведомления по енп по ип за 1 квартал 2024 года
импортеры электронных услуг из еаэс начнут платить за них ндс в россии
код дохода 6-ндфл материальная помощь сотруднику в связи со смертью члена семьи
как принять в расходы усн проезд по платным дорогам при наличии альтернативы
по какому тарифу рассчитать взносы на обязательное пенсионное, социальное, медицинское страхование микропредприятие
справка с места работы для предоставления в военкомат в связи с мобилизацией
суточные начислены в декабре удержаны при выплате зарплаты в январе в 6-ндфл
надо ли подавать уведомление об уплате аванса по усн за первый квартал
расхождение в сумме дохода в декларациях по налогу на прибыль и ндс
как учесть зарплатные расходы при расчете налога на усн доходы минус расходы
надо ли сдавать уведомление по усн за 1 квартал, если налог отрицательный?
как заполнить уведомление если есть переплата по налогу усн за предыдущий год
какие документы запросить у работника чтобы он получал удвоенный вычет по ндфл
как ип уменьшить налог по усн на 1% с доходов свыше 300000
как заполнить и сдать декларацию по налогу на прибыль за 2024 год
может ли юридический адрес ооо быть по месту жительства учредителя или директора
как учесть расходы на бухгалтерские программы по фсбу 14 с 2024 года
суточные в командировке 2024: нормы и размеры по россии и за границей
нужно ли при внесении личных средств ип в кассу пробивать кассовый чек
новые формы регистров по ндфл и взносам с учетом изменений 2023 года
консультационные услуги бухгалтера при усн доходы минус расходы как взять на затраты
Бланк декларация по усн за 2023 год: срок сдачи, образцы и инструкции
как рассчитать больничный лист сотруднику работающему 3 месяца за первые 3 дня
комиссия по проверке знаний требований охраны труда локальный акт о создании комиссии
пояснения по налогу на прибыль в части расхождения бухгалтерского и налогового учета
нужно ли удерживать ндфл с материальной помощи сотруднику или члену его семьи
является ли доходом сумма возврата от продавца за возвращенный товар при усн
включать ли в персонифицированные сведения сотрудников в отпуске по уходу за ребенком
как заполнить и сдать сведения о взносах на травматизм по форме ефс-1
какую запись нужно сделать в трудовой книжке о переходе на электронную трудовую
ставка налога на имущество по средней стоимости в 2024 году в краснодаре
безопасная Доля вычетов по ндс в 2024 году: таблица по регионам рф
строка 140 и 160 должны совпадать в 6-ндфл за 1 квартал 2024
срок подачи уведомление о централизованной уплате налога на прибыль по открытым обособкам
единая форма сведения для ведения индивидуального (персонифицированного) учета и сведения о ефс-1
декларация по налогу на прибыль за 1 й кв 2024 года форма
как заполнить 3-информ (мп) сведения об использовании цифровых технологий и производстве связанных
расходы в связи с покупкой доли в уставном капитале учитывается в ну
проверьте уведомление по новым контрольным точкам от фнс, чтобы его не завернули
уведомление о контролируемых сделках за 2023 год суммовые критерии сделки по россии
можно ли не предоставлять налоговую декларацию по налогу на прибыль резидентам сколково
образцы учетных политик для целей налогообложения на 2024 год для Малых предприятий
нужно ли отправлять уведомление для енп по налогу усн за 1 кв.2024
как заполнить строку 210 в декларации по налогу на прибыль 1 квартал
надо ли сдавать в 2024 книгу доходов и расходов усн для ип
надо ли в уведомлении за март указывать страховые взносы по единому тарифу
в каких строках декларации по ндс и прибыли отражать операцию поставки товара
калькулятор расчета ндфл с материальной выгоды по беспроцентным займам в 2024 году
нужно ли проценты по депозиту показывать в разделе 7 декларации по ндс
пособие по уходу за ребенком до 1,5 лет может оформить отец на себя
реквизиты для оплаты недоимки за 2023 год по страховым взносам от несчастных случаев
декларация по ндс за I квартал 2024 года: срок сдачи, образцы и инструкции
календарь бухгалтера на 2 квартал 2024 год. сроки сдачи отчетности и уплаты налогов
какие справки нужны с места работы отца оформить пособие по уходу за ребенком
когда отец может идти в отпуск по уходу за ребенком до 1,5 лет
единая упрощенная декларация за I квартал 2024 года: срок сдачи, образцы и инструкции
как рассчитать начальную максимальную цену контракта в рамках гособоронзаказа по методу сравнимой цены
в запросе сфр для расчета пособия есть строка среднемесячный заработок как он считается
как платить налоги и взносы в 2024 году. образцы платежки и новых уведомлений
какие документы необходимы для подтверждения ставки ндс 0% при экспорте за пределы еаэс?
порядок получения пособия по уходу за ребенком до 1,5 лет в 2024 году
налоговый расчет сумм доходов, выплаченных иностранным организациям, и сумм удержанных налогов кто сдает
как ип подать уведомление в фсс в связи со сменой основного вида деятельности
если организация плательщик ндс оказывает услуги организации неплательщику - она должна платить ндс?
ндфл уплаченный в апреле как отразить в отчет за 1 квартал 2024 года
декларация по ндс за I квартал 2024 года: срок сдачи, образцы и инструкции
можно ли возместить ндс по основному средству если оно не принято к учету
декларация по налогу на прибыль авансовые платежи ежемесячно исходя из фактической прибыли фактическая
как отразить расходы на чай, кофе для сотрудников в бухгалтерском и налоговом учете
расчет компенсации за работу в ночное время при оплате заработка оклад плюс премия
нужно ли по ип отправлять уведомления за 1 кв по усн налог ру
страховые взносы премии к 8 марта включать в расходы по налогу на прибыль?
надо ли подавать уведомление для енп по ндфл и страховым взносам за апрель
если ип на усн доходы минус расходы можно ли уменьшить налог на фп
уведомление по енп со сроком сдачи в апреле 2024 года: образцы и инструкции
как исправить ошибку и уточнить уведомление по енп об исчисленных суммах транспортного налога
можно ли ип включить в гсм в расходы при усн доходы минус расходы?
платит ли ип на патенте 1 % с доходов превышающих 300 000 рублей
нужно ли подавать уведомление 25 апреля на страховые взносы и ндфл за март
как списать ндс не принятый к вычету за прошлые периоды по итогам проверки
куда сдать подтвердить основную деятельность в сфр, чтобы не переплатить взносы на травматизм
нужно ли в апреле подавать уведомление по страховым взносам за март 2024 года
зачет и возврат переплаты из енп в кно по налогу что это значит
с какой выручки организация должна платить ежемесячные авансовые платежи по налогу на прибыль
не сотрудник организации может подписывать первичные документы на основании выданной от организации доверенности
код в рсв со статусом иностранного гражданина имеющего вид на жительство в рф
как заполнить декларацию по налогу на прибыль за 1 кв при ежемесячных авансах
как заполнить и сдать декларацию по налогу на прибыль за 1 квартал 2024
оплачивает ли организация первые три дня больничного листа по уходу за членом семьи
как в 2024 году показывать уплату взносов в книге учета доходов и расходов
как заполнить раздел 3 расчета по страховым взносам если работник в декретном отпуске
декларация по налогу на прибыль приложение № 3 к листу 02 порядок заполнения
как заполнить уведомление по налогу по усн за 1 квартал, если получился убыток
материальная выгода за март 2024 года в 6-ндфл за 1 квартал 2024 года
ефс-1 с разделом 2 о взносах на травматизм (вместо 4-фсс) за I квартал
резерв по сомнительным долгам только в бухгалтерском учете как отразится в налоговом учете
как отразить в бухучете авансовый платеж по транспортному налогу за 1 квартал 2024
нужно ли сдавать 6-ндфл по обособленному подразделению, в случае отсутствия начислений и удержаний
в каких случаях можно менять года при расчете пособия по беременности и родам
строка 140 и строка 160 в 6-ндфл должны совпадать отчет 1 квартал 2024
справка о ненахождении в декретном отпуске и о неполучении пособия до 1,5 лет
зачет и возврат переплаты из енп в кно по налогу: что это значит
налоговый расчет о суммах выплаченных иностранным организациям доходов и удержанных налогов за 2023
как налоговому агенту подтвердить постоянное местонахождение иностранной организации и ее право на льготы
как ип на патенте рассчитать и оплатить процент с дохода свыше 300 тысяч
Бланк и образец заполнения 6-ндфл за 1 кв 2024 с учетом выплаченных дивидендов
надо ли включать страховые взносы за март 2024 в уведомление за апрель 2024
в какой момент принять в расходы списанные материалы при усн доходы минус расходы
справка от том что отец не уходил в отпуск по уходу за ребенком
какая сумма указывается по строке 120 в 6-ндфл за 1 квартал 2024 года
акт инвентаризации расчетов с покупателями, поставщиками и прочими дебиторами и кредиторами (форма инв-17)
нужно ли оформлять доверенность на право подписи при замещении генерального директора другим сотрудником
можно ли принять вычет по ндс по электронным билетам на основании кассового чека
нужно ли подавать уведомление по усн за квартал если нет налога к уплате
к какому обособленному подразделению относится автомобиль при расчете доли прибыли неа обособленное подразделение
сколько % можно включать в расходы по рекламе на усн доходы минус расходы
как заполнить справку 2-ндфл, если зарплату в отчетном периоде начислили, но не выплатили
пособие по уходу за ребенком до 1,5 лет в 2024 году кто платит
что означает в зачет переплаты из енп в кно в справке о принадлежности
лимит для расчета ежемесячных платежей по налогу на прибыль с ндс или нет
для возмещения расходов нужно подать в фсс документы. как и какие документы направить
каким документом известить сфр о начале отпуска по уходу за ребенком до 1,5 лет
как сделать расчет по пн взносы свыше 300 т руб , ип на патенте
надо ли при принятии на работу сотрудника оформлять заявление о продолжении ведения трудовой книжки
можно ли тратить денежные средства в счет вклада в уставный капитал с расчетного счета
когда и какие налоги и взносы отражать в уведомлении по енп в 2024 году
что считать доходом ип на усн доходы минус расходы для 1% взносов в пф
6-ндфл 1 квартал 2024 года надо ли показывать сумму налога перечисленного в следующем квартале
таблица сроков удержания и перечисления ндфл 2024 год для 6-ндфл за 1 квартал 2024
как учесть в расходах благотворительную помощь для восстановления храма при усн доходы минус расходы
учет обеспечительного платежа при электронных торгах усн доходы минус расходы при заключении гос. контрактов
пособие по уходу за ребенком до 1,5 лет в 2024 году: новые правила получения
отражается ли в форме 6-ндфл компенсация за использование личного транспорта работника в служебных целях?
как понять сдаю я декларацию по налогу на имущество если куплено в 2023 году
в каких регионах в 2024 году у ип на усн и псн налоговые каникулы
нужно ли сдавать сведения о трудовой деятельности директора, который является единственным учредителем с 2023
надо ли ип на усн (доходы) сдавать книгу кудир в ифнс по итогам года?
госпошлина за внесение изменений в документе принимается в расходы на усн доходы минус расходы
физическое лицо сдает в аренду земельный участок другому физическому лицу. нужно ли сдавать 3-ндфл
может ип уменьшить налог усн на доп взносы за 2024 год в 2024 году
в НД по есхн в строку доходы суммы учитывать с ндс или без ндс
списывать затраты на нма сразу и не ставить нма на учет по ФСБУ формулировка
учетная политика на 2024 год образцы формулировок для Малых предприятий для целей налогового учета
образец заявления при приеме на работу на продолжение ведения в электронном виде трудовой книжки
ответ на требование по усн доход минус расход сумма дохода не сходится с банком
вычеты на детей после выхода из отпуска по уходу за ребенком до 1,5 лет
книга учета доходов и расходов на 2024 год для юр лиц на есхн скачать
ооо на усн доходы . должна платить налог на имущество , земельный налог ?
начисление амортизации по основным средствам для целей бухгалтерского и налогового учета ведется линейным способом.
какие документы должен предоставить продавец-юридическое лицо с договором купли-продажи земельного участка с нежилым зданием?
для получения пособия на рождения какую справку должен предоставить второй родитель если он ип
можно ли учесть в бухгалтерском и налоговом учете расходы на покупку электронной подписи сотруднику
перечень исключений, указанных в статьях 4 и 6 федерального закона от 27.11.2018 № 422-фз.
ип на упрощенке доходы, предоставлял займ ооо, нужен ли кассовый аппарат при возврате займа?
по итогам двух отчетных периодов к уплате нет налога по усн как подать уведомление
оплата работы в выходной при работе по сменному графику с суммированным учетом рабочего времени
как лизингополучателю отразить в бухучете амортизацию ппа, проценты и лизинговые платежи по фсбу 25/2018
коды доходов в платежке при выплате материальной помощи в связи с несчастным случаем сотруднику
заявление на выплату пособия на отпуск по уходу за ребенком с выходом на работу
средний заработок, исчисленный в соответствии с правилами исчисления среднего заработка по последнему месту работы
как рассчитать и платить налог на прибыль по обособленным подразделениям находящимся в одном территориальном
как в 6-ндфл отразить возвращенный налог, который был излишне удержан в предыдущем налоговом периоде
страховые взносы и ндфл с зарплаты в книге учета доходов и расходов по усн
налоговые каникулы для ип на усн и псн в 2023 году: таблица по регионам
как заполнить и сдать сведения о трудовой деятельности по форме ефс-1 если нет кадровых
как заполнить декларацию по ип доходы минус расходы за 2023 год с наемными работниками
может ли сотрудница находясь в отпуске по беременности и родам работать у другого совместителем
штраф за несдачу бухотчетности в гир бо и бухотчетности, которая не входит в гир бо
взносы на обязательное пенсионное страхование с дохода свыше 300 000 руб. за 2024 год (ип)
что делать, если в тесте на обесценение нма справедливая стоимость вы it остаточной стоимости нма
подавать ли уведомление, если не выплатили зарплату или нет средств для уплаты ндфл и взносов
организация для своих нужд закупает товар подлежащий прослеживаемости нужно ли сдавать отчет по прослеживаемым товарам
декларация на имущество если организация платит налог на имущество по среднегодовой стоимости и по кадастровой
нужно ли дополнительное соглашение к трудовому договору при повышении зарплаты в связи с изменением мрот
6-ндфл за 1-й квартал сдавайте по новой форме. какие строки заполнить не так, как привыкли
проект о федеральном бюджете на 2022 год и на плановый период 2023 и 2024 годов
перечень документов которые необходимо предоставить в сфр для выплаты пособия по временной нетрудоспособности родственника умершего
как снизить риски вызова на комиссию по зарплате и нелегальной занятости и подготовиться к комиссии
расторжение договора купли продажи на автомобиль между юр лицом и физ лицом отражение в учете
из декрета сотрудница вышла на полставки и через полгода пошла в очередной отпуск расчет отпускных
какой указать кбк в уведомлении по фиксированному платежу ип за взносы себя в 2024 году
зарплата за декабрь выплачена в январе 2024 как отобразить в 6-ндфл за 1 квартал 2024
в какие сроки выставляется счет фактура на аванс , если пять дней в разных кварталах
как учитывать взносы ип за себя по ставке 1 процент при расчете налога по усн
в каких случаях материальная выгода от процентах по займу на покупку жилья не облагается ндфл
как списывать расходы будущих периодов при усн доходы минус расходы в книге доходов и расходов
6-ндфл за 1 квартал 2024 года образец заполнения если начисления были а выплат не было
должен ли налоговый орган указывать конкретную сделку при выставлении требования по п. 2 ст. 93.1
уведомления ифнс о выборе обособленного подразделения для уплаты налога на прибыль при открытии нового оп
исключается ли при расчете среднего заработка для больничного листа выплаты по больничным листам предыдущих периодов
когда и какие налоги и взносы и взносы отражать в уведомлении по енп в 2024
приложение 4 к листу 02 декларации по налогу на прибыль за 1 квартал 2024 года
КУДиР страховые взносы и ндфл с зарплаты в книге учета доходов и расходов по усн
не сходится сумма на 1 рубль начисленного и удержанного ндфл во 2 разделе отчета 6-ндфл
книга доходов и расходов для ип на усн в 2024 году: скачать Бланк, образец заполнения
правила возмещения территориальным органом фсс страхователю расходов на оплату дней по уходу за детьми инвалидами
калькулятор материальной выгоды от экономии на процентах за пользование заемными средствами и ндфл с нее равны
может ли организация не платить аванс за усн доходы минус расходы если есть убыток прошлых лет
