Query	ChatId	UserId	ChatQ	BotAnswer	BotHelp	Sys
чем отличается аукцион от запроса котировок	11659653	21957877	1	1	1	ГЗ
"Доброго дня. 
Как правильно заключить контракт в рамках 44ФЗ после проведения аукциона и выхода итогового протокола до момента направления контракта участнику, по более меньшей стоимости, если участник и заказчик пришли к соглашению о снижении стоимости контракта"	11659646	8333065	1	0	0	ГЗ
LJ,HSQ LTYM/	11659656	11155910	1	0	0	ГЗ
Plhfdcndeqnt? gjlcrf;bnt rfrbt j,exf.obt vthjghbznb	11659663	7413096	1	0	0	ГЗ
Договор от 12.12.2022 № 2022.209070 (охвачен аудиторским мероприятием) исполнен, НО не поставили галочку в ЕИС “исполнение завершено”. Данный факт является нарушением, так как договор в реестре договоров находится на исполнении, хотя фактически обязательства исполнены. Таким образом, последняя информация об исполнении договора без отметки о завершении исполнения является недостоверной. Данные действия могут нарушить права участников закупок. За несвоевременное направление, или направление недостоверной информации, равно как и не направление информации для включения в реестр договоров возможна	11659685	14594879	1	0	0	ГЗ
Здравствуйте!	11659719	844103	1	1	0	ГЗ
Здравствуйте! Подскажите пожалуйста где можно посмотреть, какие документы необходимо прикладывать к закупке по строительству дороги в рамках 44-ФЗ? Спасибо!	11659787	10289439	1	0	0	ГЗ
может ли поставщик избежать внесение в рнп если нарушение допустили из-за сбоя и еис	11659865	660811	1	1	1	ГЗ
Доброе утро! Это вообще не то!!!	11659786	20065750	1	0	0	ГЗ
Добрый день! Подскажите, пожалуйста, что делать заказчику, если в процессе исполнения контракта поставщик попал в реестр недобросовестных поставщиков?	11659804	20543461	1	0	0	ГЗ
Добрый день!	11659809	4515498	1	1	1	ГЗ
Здравствуйте. Пришло уведомление от электронной площадки о том что мы как Заказчик отклонили участника 3 раз за квартал и его обеспечение перечислится автоматически в бюджет. Можно этот вопрос по конкретнее разъяснить . Спасибо!	11659858	1833056	1	0	0	ГЗ
Доля СМп?	11659910	5266990	1	0	0	ГЗ
как применять ограничения и условия допуска в закупках радиоэлектроники\	11659935	21586380	1	1	1	ГЗ
Доброе утро! Спасибо!	11659952	21859212	1	1	1	ГЗ
"Здравствуйте!
Подскажите, пожалуйста, можем ли мы подписать контракт в ЕИС исполняющим обязанности директора, если в прикрепленном файле (электронная форма контракта) прописан директор"	11659966	7395531	1	1	0	ГЗ
Добрый день, по каким статьям коап можно заплатить штраф 50 процентов	11659964	13488872	1	1	1	ГЗ
Добрый день! Согласовали с контрольным органом заключение контракта с единственным поставщиком по пункту 25 части 1 статьи 93 44-ФЗ. Должен ли заказчик направлять контракт на подпись поставщику через ЕИС?	11659985	3742244	1	0	0	ГЗ
можно ли в рамках действия контракта поменять мощность у оборудования доп. соглашением? Контракт по 44-ФЗ	11659980	21078950	1	0	0	ГЗ
здравствуйте. может ли участник электронного конкурса отозвать свою заявку до расммотрения вторых и третьих частей	11660018	12677206	1	1	0	ГЗ
здравствуйте как правильно расчитать процент смп от годового объма закупок?	11660048	21858570	1	1	0	ГЗ
Здравствуйте! Исполнитель нарушил сроки по договору на разработку ПСД на кап. ремонт. Можно ли расторгнуть договор по соглашению сторон?	11660083	11515269	1	0	0	ГЗ
Предусмотрено ли авансирование в размере 100% на оплату почтовых марок?	11660112	2973093	1	1	0	ГЗ
Подскажите, пожалуйста, статью в 44-ФЗ когда необходимо заключить договор без определенного объема!	11660128	18690928	1	1	1	ГЗ
Добрый день, комиссия рассматривает заявки на поставку товара (несколько наименований), закупка с ограничениями по 126 н и 617. Поступило две заявки. По характеристикам в обоих заявках хорошо. Товар прикладывают российский. Но у первого участника на весь перечень товаров отсутствуют номера реестровых записей из реестра промышленной , а второй участник приложит эти номера не на весь перечень товара. Первая заявка приравнивается к заявке с иностранным товаром И вторая тоже (так как не на все товары приложены реестровые номера ?	11660126	14751804	1	0	0	ГЗ
Добрый день! Если заключен контракт с единственным поставщиком по п.4 ч.1 ст. 93 44-ФЗ на сумму 595 000,00 руб. могу ли я увеличить объем поставляемого товара на 10% и соответственно цену контракта на 59 500,00 руб. ведь тогда цена контракта будет больше 600 000 руб? если возможно судебные решения.	11660145	10673669	1	0	0	ГЗ
"Добрый день.
Работаем по 44-ФЗ
Подрядчик разместил документы в ЕИС документ о приемке №16 от 10.05.2024 за апрель 2024 года (уложился в срок). При приемке были обнаружены ошибки в сервисных картах и в документе о приемке. На 20 рабочий день Заказчик отклонил документ о приемке, оформив мотивированный отказ.
10.06.2024 подрядчик размещает документ о приемке под номером №16/1 от 10.06.2024 (за апрель 2024 года).
Вопрос: Обязан ли Заказчик применить штрафные санкции к подрядчику, за несвоевременное размещение документа о приемке №16/1 от 10.06.2024 (за апрель 2024 года)"	11660184	17227021	1	0	0	ГЗ
добрый день, какие сроки заключения контракта при запросе котировок	11660312	19299383	1	1	0	ГЗ
Здравствуйте. Подскажите, пожалуйста, как быть. Заказчик по 44-ФЗ заключил договор на почтовые услуги, но в этот договор не входят марки, на марки нужно отдельный договор. Чтобы заключить договор на марки, Заказчику нужны средства, он решил уменьшить сумму договора, т.е. забрать 20 000.00 рублей на марки из договора, который был заключен на почтовые услуги. ВОПРОС: Можно ли изменить цену договора на почтовые услуги, т.е. уменьшить ее на 20 000.00 , которые нужны на марки или нельзя менять существенные условиям?	11660278	5109571	1	0	0	ГЗ
здравствуйте закупке с ограничением допуска участника с китайским товаром при наличии участника с товаром из россии отклонять так же как и участника который не предоставил документы по нац режиму ?	11660281	4059985	1	1	0	ГЗ
Добрый день, можно ли после того как был подписан документ о приемке в ЕИС с двух сторон , внести в него изменения? У нас не проходит оплата, казначейство просит прописать отдельно стоимость работ и товара. Если нельзя, то на основании каких статей?	11660360	17208861	1	0	0	ГЗ
обоснование цены	11660405	7600102	1	1	1	ГЗ
обоснования цены	11660406	21639169	1	1	1	ГЗ
Здравствуйте! подскажите, пожалуйста, порядок закупки по части 6.1. статьи 93 Закона № 44-ФЗ?	11660547	4343006	1	0	0	ГЗ
если подрядчик СМП, нужно ли ему платить Гарант обяза. Если он приложил 3 контракта на обеспечение	11660568	3611144	1	0	0	ГЗ
Здравствуйте!	11660555	8686813	1	1	0	ГЗ
здравстуйте ,подскажите пожалуйста как правельно прописать выплату аванса в доп.соглашении по капитальному ремонту	11660584	1678882	1	0	0	ГЗ
Добрый день В каких случаях Заказчик в извещении выставляет требование, что подрядчик обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства, социально ориентированных некоммерческих организаций	11660579	3681288	1	1	1	ГЗ
Добрый день! Если закупка для СМП, обязан ли Поставщик приложить декларацию о том, что он СМП.?	11660617	21407935	1	0	0	ГЗ
Добрый день! в закупке по 44-ФЗ на проведение работ по разработке проектно-сметной документации на монтаж автоматической пожарной сигнализации, охранной сигнализации и системы оповещения, управления эвакуацией при пожаре 2 типа, административного здания установлены требования к участнику закупки: Участник закупки должен быть членом саморегулируемой организации в области архитектурно-строительного проектирования; – совокупный размер обязательств участника по договорам, которые заключены с использованием конкурентных способов не превышает уровень ответственности участника по компенсационному ф	11660624	9526154	1	0	0	ГЗ
Добрый день!	11660682	314181	1	1	0	ГЗ
"Доброго дня! 
Закрытый электронный аукцион (44ФЗ) не состоялся. Заказчик провел процедуру согласования заключения контракта с единственным поставщиком с ФАС, ФАС одобрил заключение контракта. 
Вопрос: обязан ли заказчик заключить контракт с согласованным поставщиком? Если заказчик не заключит контракт в соответствии с решением ФАС, то будет ли это административным правонарушением?"	11660734	17868121	1	0	0	ГЗ
Дополнительное соглашение к контракту заключается в электронной форме?	11660715	21397469	1	1	1	ГЗ
Добрый день. Есть ли у Заказчика обязанность установить требование об обеспечении исполнения Контракта при осуществлении закупки по п. 4. ч. 1 ст. 93? Контрактом предусмотрено авансирование в размере 30 процентов	11660768	20322292	1	0	0	ГЗ
"Приказ Минфина России от 2 декабря 2021 г. N 205н ""Об утверждении Порядка формирования идентификатора государственного контракта, договора (соглашения) при казначейском сопровождении средств"""	11660823	22032326	1	0	0	ГЗ
добрый день	11660831	8898295	1	1	0	ГЗ
Добрый день! Заказчик вправе территориально ограничивать удаленность места оказания услуг. Обычно это перечисление нескольких районов. Подскажите пожалуйста, будет ли указание одного конкретного района является ограничением конкуренции.	11660835	21277216	1	0	0	ГЗ
Добрый день! 44 ФЗ Запрос котировок Победить относится к организациям инвалидов (в закупке было установлено преимущество в соответствии со ст. 29 Закона № 44 ФЗ). Как применить это преимущество при заключении контракта?	11660884	18467241	1	1	1	ГЗ
добрый день	11660915	20572251	1	1	1	ГЗ
Здравствуйте! Подскажите, пожалуйста, у нас был электронный аукцион по 44фз, Победитель подписал контракт и предоставил на бумаге независимую гарантию. Но в реестре независимых гарантий она отсутствует. У заказчика сегодня последний день на подписание контракта. Должны ли мы признать победителя уклонистом? Не опоздали ли мы это сделать (должны ли мы его были признать уклонистом на след. день как он подписал контракт, а в реестре отсутствовала гарантия)?	11660964	3421275	1	1	0	ГЗ
Здравствуйте! Скажите пожалуйста, если контракт заключен по пункту 5, части 1, статьи 93. Но исполнитель не оказал услуги и мы будем расторгать контракт в одностороннем порядке! Должны ли мы будем подать сведения на внесение исполнителя в реестр недобросовестных поставщиков?	11661106	11180418	1	1	1	ГЗ
Вправе ли подрядчик при формировании документа о приемке в еис добавить в смету допработы в пределах 10 процентов цены контракта при выполнении работ по текущему ремонту? контракт ЭА 44 фз	11661107	8286552	1	0	0	ГЗ
Добрый день! Необходим документ, регламентирующий заключение дополнительного соглашения по части 65.1 статьи 112 на территории Ульяновской области	11661236	2758380	1	0	0	ГЗ
Здравствуйте!	11661264	5745685	1	1	0	ГЗ
Добрый день, наша организация планирует проведение закупки (на осуществление контроля объекта, осуществляющего обработку сведений, составляющих государственную тайну), в описании объекта закупки содержаться сведения, которые составляют государственную тайну. Имеет ли право работник, у которого нет допуска к сведениям, составляющим государственную тайну осуществлять данную закупку? Данная закупка должна проводиться в закрытом формате? Большое спасибо за ответ!	11661348	20570975	1	1	0	ГЗ
Здравствуйте, можно ли покупать симку по 44-фз в личный телефон сотрудника?	11661377	21700569	1	0	0	ГЗ
#ERROR!	11661412	15891721	1	0	0	ГЗ
"Добрый день! Проводим электронный аукцион со следующим предметом: ""Выполнение работ по замене трёх комплектов пружинных тормозов лебёдок лифтов «ТиссенКрупп» (в рамках капитального ремонта)"". Заказчиком установлены доп. требования по п. 10 ПП от 29.12.2021 № 2571."	11661411	3480425	1	0	0	ГЗ
Добрый день, подскажите пожалуйста, возможно ли подписание расторжения контракта по соглашению сторон в электронном виде через ЕИС ?	11661438	8951660	1	0	0	ГЗ
Здравствуйте, хотелось б подтвердить для разработки Рабочей проектной документации СРО не нужно?	11661495	5008670	1	0	0	ГЗ
Здравствуйте, вопрос. Заключен контракт, и расторгнут по соглашению сторон. Запрос котировок 44-ФЗ. Мы после заключаем контракт со 2-м участником. Можем ли мы при заключении контракта увеличит цену на 10%? При этом цена этого контракта будет больше чем поданная цена 3-го и 4-участника.	11661505	13788228	1	0	0	ГЗ
условия допуска	11661565	20409732	1	1	1	ГЗ
что относится к существенным условиям контракта?	11661597	20912007	1	0	0	ГЗ
Добрый день.Вопрос по 44-ФЗ.Планируемая закупка с ОКПД2 22.29.29.190 Преференции по 3500-р (инвалиды).Какой процент обеспечения исполнения контракта можно установить?.Прошу отправить материал как проводить закупку по данной преференции.	11661694	2074285	1	1	1	ГЗ
здравствуйте. Сколько дней после оплаты дается на размещение платежки в ЕИС	11661715	17096182	1	0	0	ГЗ
Здравствуйте, хотим закупить спец одежду на деньги от соц страха, мы хотим провести запрос котировок, либо прямым договор, покупаем спец одежду а потом соц страх нам деньги возвращает, этот договор тоже будет входить в наши закупки?	11661724	20966069	1	0	0	ГЗ
При формировании сведений в реестре контрактов (заключен контракт с едпоставщиком по п. 25 ч.1 ст. 93 с согласования контрольного органа) какое основание для заключения контракта должен выбрать заказчик?	11661804	3742244	1	0	0	ГЗ
"Добрый день.
Заключается контракт по результатам запроса котировок для СМП.
Цена контракта снижена на 13,85%.
Может ли участник выбрать способ обеспечения добросовестность?
Или в соответствии со ст.37 44-ФЗ добросовестность можно применять только при приведении аукционов и конкурсов?"	11661813	7114735	1	0	0	ГЗ
Спасибо!!!	11661851	13788228	1	0	0	ГЗ
может ли поставщик избежать внесение в рнп если нарушение допустили из-за сбоя в еис	11661855	7842751	1	1	1	ГЗ
Здравствуйте, в закупке применяется Постановление Правительства РФ №617. Подано три заявки из которых две дали выписки из реестра промышленной продукции, одна заявка с иностранным товаром. Подлежит ли заявка с иностранным товаром отклонению?	11661890	3610946	1	0	0	ГЗ
Добрый день. Нужен образец уведомления по смене адреса Заказчика поставщикам.	11661901	6733649	1	0	0	ГЗ
здравствуцйте	11661894	4466293	1	0	0	ГЗ
добрый день, такая ситуация: поставщик в ком. предложениях указал цену товара значительно выше рыночной, где эта грань, по какой цене закупиться заказчику? и чтобы проверяющий орган не задавал вопрос в дальнейшем	11661908	22103817	1	0	0	ГЗ
Добрый день. Подскажите, какой срок подачи заявок для проведения закрытого аукциона по 44 фз	11661941	3611608	1	1	0	ГЗ
чем грозит выявленное несоответствие положения о закупке требованиям 223 ФЗ?	11661916	3269136	1	0	0	ГЗ
Можно ли изменить авас в договоре?	11661952	12036530	1	1	1	ГЗ
ПРИЕМКА ТОВАРА С ЭКСПЕРТИЗОЙ ПО 223 ФЗ?	11662025	21229073	1	0	0	ГЗ
добрый день	11662074	4551026	1	1	0	ГЗ
Изменения по 44фз	11662090	11037214	1	1	1	ГЗ
Добрый день! Подскажите пожалуйста делаем по 223 ФЗ капитальный ремонт здания, кап.ремонт разбит на 2 года, в этом году по ЛСР и ведомостям работ должны были проходит работы по канализации и водопроводу, теперь подрядчик увеличил непредвиденные расходы по смете на сумму работ по канализации и водопроводу, а эти виды работ вообще исключить , Является ли данная позиция подрядчика правомерной?	11662099	6076508	1	0	0	ГЗ
Добрый день! Не подскажете, где в Казани обучают 223-ФЗ?	11662192	5462893	1	0	0	ГЗ
В течение какого срока заносить сведения в реестр контрактов о заключенном контракте	11662150	5366066	1	1	0	ГЗ
добрый день	11662176	21838537	1	1	0	ГЗ
Необходимо ли Заказчику в протоколе о признании участника закупки уклонившимся от заключения контракта подписывать протокол комиссионно? или протокол может подписать только сам заказчик?	11662213	4873839	1	1	1	ГЗ
Можно ли заключить договор по п.5 ч.1 ст.93 44ФЗ ровно на 600000,00 рублей?	11662227	7094647	1	1	1	ГЗ
добрый день , подскажите можно ли принять информацию, подтверждающей добросовестность контракты заключенные в 2020 году со сроком исполнения 2021 года . Заявки поданы 17.06.2024	11662295	15714073	1	1	0	ГЗ
Здравствуйте, какие сроки для подписания контракта в ЕИС после ЭА?	11662280	179218	1	1	1	ГЗ
начиная от какой суммы нужно устанавливать доп требования № 2571 на асфальтирование дорог?	11662357	10235598	1	0	0	ГЗ
Добрый день!	11662399	2743622	1	1	0	ГЗ
Добрый день. Подскажите. пожалуйста, Протокол подведения итогов определения поставщика (подрядчика, исполнителя) от 21.06.2024 №ИЭА1, Проект контракта подписан участником от 29.06.2024 07:51:41 (нарушен срок, крайний день у исполнителя был 28.06.2024), при этом на площадке сформировалось Уведомление об уклонении от заключения контракта от 29.06.2024 00:00:33 (MSK+00:00). Какие наши действия как Заказчика	11662446	17659146	1	0	0	ГЗ
Здравствуйте! Подскажите какие курсы я могу пройти в рамках моей подписки на систему госзаказ?	11662623	4876691	1	0	0	ГЗ
Вносит ли изменения в завершенный контракт?	11662679	22093461	1	1	1	ГЗ
Поставщик уклонился от подписания контракта. В какой срок нужно написать обращение в ФАС о включении от РНП?	11662670	21407935	1	0	0	ГЗ
Добрый день! ФЗ 44 аукцион строительство жилого дома 7 милл. должны ли мы требовать в извещении казначейское сопровождение контракта	11662718	13349692	1	0	0	ГЗ
Добрый день!Был проведен аукцион по 44-ФЗ с запретом по ПП РФ № 616. На участие в аукционе подано две заявки. Оба участника в составе заявки прикрепили Сертификат соответствия выданный Евразийским экономическим союзом, но не указали никаких реестровых номеров.Отклонять такие заявки?	11662749	4302586	1	0	0	ГЗ
Здравствуйте! Подскажите, пожалуйста, по 44 фз контракты на коммунальные услуги можно увеличивать только на 10%?	11662789	16558148	1	1	1	ГЗ
добрый день, есть ли материал в системе на тему об округлении 11 знаков после запятой в контрактах с неопределенным объемом	11662834	1719505	1	0	0	ГЗ
Расторжение одностороннее контракта от Поставщика, если заказчик не согласен что делать?	11662818	5221723	1	1	1	ГЗ
добрый день! бюджетное учреждение планирует по 223-фз приобретение автомобиля.Можем мы купить подержанный автомобиль? и автомобиль импортного производителя	11662852	426423	1	0	0	ГЗ
как применять ограничения и условия допуска в закупках радиоэлектроники?	11662925	18970535	1	1	1	ГЗ
добрый день, вопрос: по 44-ФЗ провели закрытый электронный аукцион на АСТ ГОЗ и получили согласование с УФАС, надо ли заключать через ЕИС контракт структурированный или без ЕИС и сколько дней на заключение у нас есть???	11662931	3075421	1	0	0	ГЗ
Девушки, добрый день. Подскажите пожалуйста, осуществляется ли сейчас приемка уполномоченным лицом или все закупки принимаются комиссией по 44-фз?	11662948	5598139	1	1	0	ГЗ
Нужно ли выставлять Дополнительные требования к участнику закупки на капитальный ремонт приточно-вытяжной вентиляции НМЦК 2 500 000, руб.?	11662957	11155910	1	1	0	ГЗ
Вопрос по 44 фз. Может ли сотрудником контрактной службы являться учредитель организации, либо его родственник. При этом сотрудник не является членом комиссии по рассмотрению заявок. Но победителем аукциона признается часто именно та организация, учредителем которой является сотрудник контрактной службы.	11662977	2778399	1	0	0	ГЗ
Не нужно было ничего анализировать, просто помочь найти. Вот я сам нашел:Постановление Правительства Ульяновской области от 25.03.2022 № 135-П	11662971	2758380	1	0	0	ГЗ
Добрый день! Подскажите, пожалуйста, Заказчик по 44-ФЗ заключил государственный контракт с Исполнителем. У Исполнителя в данный момент происходит реорганизация в форме выделения (была одна компания, станет 2). 1. Является ли это основанием для расторжения контракта???2. Если учредителем станет иностранное лицо ?	11663140	5525741	1	0	0	ГЗ
здравствуйте, правомерно ли отклонять заявку участника, если в выписке из реестра промыш.продукции название уаз 390995-122-04. , а мы закупаем уаз 390995-04 или эквивалент? или в выписке тоже должно быть написано именно 390995-04	11663191	21393428	1	1	0	ГЗ
Добрый день! Заказчик списал пени. Подготовил уведомление об этом поставщика. Уведомление надо разместить в ЕИС? КАК ЭТО СДЕЛАТЬ? КАКИЕ ЕЩЕ ДОКУМЕНТЫ СЛЕДУЕТ РАЗМЕСТИТЬ?	11663222	16735144	1	0	0	ГЗ
44фз, если закупка смп какое обеспечение уконтрактаможно поставить в извещении	11663258	17917875	1	1	0	ГЗ
Я же ведь сделала акцент: на коммунальные услуги!	11663331	16558148	1	1	0	ГЗ
Добрый день, мне пришло сообщение от Журнала «Госзакупки.ру» <reply@mail.egoszakupkiru-mail.ru>	11663275	7343254	1	0	0	ГЗ
Спасибо	11663315	1833056	1	1	1	ГЗ
Добрый день, как в плане-графике отражать сумму заключенного контракта с физическим лицом (с учетом всех налогов и сборов или только ту сумму которую он фактически получит)?	11663290	4881984	1	0	0	ГЗ
Сформирован протокол о признании уклонившимся. Должен ли заказчик ждать результат внесния в РНП. Или на следующий день он может направлять проект контракта второму участнику?	11663381	21407935	1	0	0	ГЗ
Добрый день. Подскажите есть шаблон расчета НМЦК 44 ФЗ по затратному методу с описанием и указанием невозможности применения других методов расчета НМЦК. Спасибо	11663516	9001560	1	1	0	ГЗ
В продолжении вопроса. А если все-таки часть такого оборудования ставится на баланс, а часть нет, как правильно поступить заказчику?	11663573	4551026	1	0	0	ГЗ
Добрый день!	11663591	20535795	1	1	0	ГЗ
Добрый день!	11663606	21394490	1	1	0	ГЗ
есть ли в системе проект контракта на работы по кап.ремонту для аукциона ?	11663620	15217342	1	0	0	ГЗ
Добрый день! Контракт заключен по 44-фз на организацию проведения презентации в другом регионе - 1 услуга (при этом в техзадании приложена спецификация по видам услуг: аренда, доставка груза, подготовка презентации, распечатка раздаточного материала,сувениры). Можем ли мы по 44-фз увеличить на 10% как стоимость контракта, так и 1 услугу (т.е. поставить в акте приемке 1,1 услуги)	11663667	5860504	1	0	0	ГЗ
здравствуйте	11663804	4059985	1	1	0	ГЗ
Здравствуйте. Можно ли оплачивать поэтапно, если по контракту на капитальный ремонт здания это не предусмотрено? То есть можно ли это сделать подписав допсоглашение?	11663850	8616359	1	0	0	ГЗ
Добрый день. Закупка по 44-ФЗ. Заявок не поступало. Требуется ли создание комиссии для подписания протокола подведения итогов?	11663833	21739114	1	0	0	ГЗ
если закупаются товары по двум разным кодам окпд2 то типовой контракт не применяется?	11663928	17494781	1	0	0	ГЗ
учредитель в РНП, заявка не соответствующая?	11663944	4549626	1	0	0	ГЗ
доп соглашение к контракту в ЕИС в течении какого времени надо выкладывать?	11664027	20578814	1	0	0	ГЗ
Добрый день! По закупке на выполнение работ по ремонту кровли заказчик не принял работы по причине выявленных недостатков и направил в адрес исполнителя мотивированный отказ от приемки. Исполнитель недостатки устранил в срок, указанный в мотивированном отказе. Производить ли заказчику расчет неустойки за данный период устранения недостатков, если да, то какой именно, пени или штраф?	11664187	2889699	1	0	0	ГЗ
Добрый день! Подскажите, пожалуйста, бюджетное учреждение работает по двум законам 44-ФЗ и 223 -ФЗ, разработаны соответствующие приказы, размещено положение о закупках по 223ФЗ. Вопрос: Возможно ли отказаться от работы по 223ФЗ и работать только по 44ФЗ. Если да, то какая для этого предусмотрена процедура оформляется.	11664132	15909511	1	0	0	ГЗ
добрый день! участник в закупке по 44-фз предложил товар из Украины. Необходимо ли отклонить такую заявку?	11664159	17974168	1	0	0	ГЗ
Отклонять ли заявку если учредитель участника закупки внесен в реестр недобросовестных поставщиков	11664227	20974194	1	1	0	ГЗ
Добрый день! У нас по заключенному контракту через аукцион 200 тонн угля. Поставщик поставил 209 тонн и просит доплату. Какой должен быть порядок: 1. получает от поставщика сначала бухгалтерские документы на поставку 200 тонн, затем меняем в плане-графике сумму за уголь (увеличиваем на 4,5%), после изменения в ПГ подписываем доп.соглашение из изменении объема контракта и затем ждем документы из бух. на 9 тонн. Правильно? Прошу дать ответ по существу.	11664285	695719	1	0	0	ГЗ
Здравствуйте! Заказчик 44-фз, Контракт на поставку товара, срок поставки истек, товар не поставлен. Заказчик обязан в одностороннем порядке расторгнуть контракт или нет?	11664315	4321247	1	0	0	ГЗ
Здравствуйте. В электронном бюджете необходимо закрыть код аналитического раздела к муниципальному контракту. Покупатель предоставил дополнительное соглашение к муниципальному контракту об уменьшении общей суммы контракта. Дополнительное соглашение датировано сентябрем 2023 года, покупатель отдал его в июне 2024 года. Можно ли его отправить в казначейство, данное дополнительное соглашение в мае 2024 года? И какие еще документы нужны для закрытия кода аналитического раздела?	11664300	6173591	1	0	0	ГЗ
Здравствуйте, имеем ли мы право при обосновании нмцк на услуги охраны (расчет Росгвардии) ссылаться на доведенные лимиты, и делать нмцк, исходя из них, а не расчета нормативного?	11664321	5408432	1	1	1	ГЗ
При установлении Заказчиком дополнительных требований по ч. 2 ст. 31 ФЗ №44-ФЗ, в соответствии с п. 15 ППР от 29.12.21 №2571, Если участник представил подтверждение опыта выполнения работ по ОКПД 2 не соответствующее закупке. Например по закупке 43.39., а Участник представил опыт по 43.22. Заказчик его обязан отклонить или нет?	11664375	3378377	1	0	0	ГЗ
тест	11664389	11274994	1	1	1	ГЗ
Здравствуйте! Подскажите,сли изменения в ПФХД вносились но не касаются плана-графика закупок необходимо ли его публиковать в еис?	11664393	21098100	1	0	0	ГЗ
Добрый день! Подскажите пожалуйста, имеет ли право заказчик провести закупку в виде электронного аукциона на поставку корма для рыб по 44-ФЗ с одним коммерческим предложением. Заказчиком были направлены запросы в еис и более 5 участникам, в резльтате получено только одно кп.	11664557	4857803	1	0	0	ГЗ
Может ли поставщик избежать внесения в РНП, если нарушения допустили из-за сбоя в ЕИС	11664626	9219370	1	1	1	ГЗ
добрый день	11664634	21179148	1	1	1	ГЗ
можно ли изменить условия контракта заключенного по п.8 ст.93	11664688	4882361	1	0	0	ГЗ
Добрый день! Можно ли увеличить цену контракта на текущий ремонт в пределах 10%	11664701	8728775	1	1	0	ГЗ
добрый день, 223 фз. Выставили открытый конкурс по отбору аудитора. Если никто на конкурс не придет, мы сможем считать процедуру не состоявшейся и заключить договор с ед поставщиком ?	11664748	7677563	1	1	0	ГЗ
добрый день! можно ли по одной позиции плана графика провести несколько аукционов?	11664753	9589802	1	1	0	ГЗ
Здравствуйте, участник конкурса приложил к первой части смету уже со сниженном коэффициентом, т.е сумму предложения своего. что делать?	11664875	3273454	1	0	0	ГЗ
Добрый день! Планируется проведение закупки на выполнение работ по устройству водопровода и канализации в тепличной конструкции стоимостью 2,2 млн. руб. (до этого в теплице отсутствовали системы водопровода и канализации вообще). Вопрос: следует ли к участникам предъявлять требования о наличии опыта в соответствии с Постановлением Правительства Российской Федерации от 29.12.2021 № 2571 ?	11664898	3638204	1	0	0	ГЗ
